,sdg3,dayOfYear,hour,CZ1_input_kWh,CZ2_input_kWh,CZ3_input_kWh,CZ4_input_kWh,CZ5_input_kWh,CZ6_input_kWh,CZ7_input_kWh,CZ8_input_kWh,CZ9_input_kWh,CZ10_input_kWh,CZ11_input_kWh,CZ12_input_kWh,CZ13_input_kWh,CZ14_input_kWh,CZ15_input_kWh,CZ16_input_kWh
183,1,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000965
184,1,8,17,0.0,0.0,0.0,0.0,0.604237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122184
185,1,8,18,0.0,0.0,0.0,0.0,0.992937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0702,0.0,1.242748
186,1,8,19,0.0,0.934073,0.899445,0.0,1.097568,0.0,0.0,0.0,0.0,0.0,1.003314,0.950555,0.8768219999999999,1.056696,0.0,0.989891
187,1,8,20,0.0,1.0846559999999998,1.063795,0.0,0.471052,0.0,0.0,0.0,0.0,0.0,1.140205,1.097387,1.046074,1.182215,0.0,0.0
188,1,8,21,0.0,1.15304,1.149061,0.8570709999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.879389,1.159887,1.146157,0.072108,0.0,0.0
189,1,8,22,0.0,0.8055479999999999,0.397131,1.053398,0.0,0.0,0.509989,0.0,0.0,0.0,0.0,0.831729,0.327733,0.0,0.0,0.0
190,1,8,23,0.0,0.0,0.0,1.093699,0.0,0.0,1.038187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1,8,24,0.0,0.0,0.0,0.5080600000000001,0.0,0.0,1.046048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.517468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1,9,5,0.0,0.0,0.0,0.0,0.0,0.326406,0.0,0.0,0.273373,0.0,0.0,0.0,0.0,0.0,0.385845,0.0
197,1,9,6,0.0,0.0,0.0,0.0,0.0,1.084911,0.0,0.0,1.093833,0.7541359999999999,0.0,0.0,0.0,0.0,1.0999,0.0
198,1,9,7,0.0,0.0,0.0,0.0,0.0,1.076842,0.0,0.29378000000000004,1.085879,1.100482,0.0,0.0,0.0,0.0,1.108693,0.0
199,1,9,8,0.801118,0.0,0.0,0.0,0.0,1.13781,0.0,1.119256,1.146216,1.125724,0.0,0.0,0.0,0.0,1.202846,0.0
200,1,9,9,1.045456,0.0,0.0,0.0,0.0,0.666373,0.0,1.115725,0.6919069999999999,1.203462,0.0,0.0,0.0,0.0,0.045117,0.0
201,1,9,10,0.942831,0.0,0.0,0.0,0.0,0.0,0.0,1.120637,0.0,0.208085,0.0,0.0,0.0,0.0,0.0,0.0
202,1,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,1,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,1,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,1,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710778
206,1,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119788
207,1,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167309
208,1,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055822,0.0,0.0,0.507556,0.0,0.0
209,1,9,18,0.0,0.614526,0.0,0.0,0.27679000000000004,0.0,0.0,0.0,0.0,0.0,1.110676,0.532526,0.0,1.098989,0.0,0.0
210,1,9,19,0.0,1.028138,0.08658400000000001,0.0,1.004722,0.0,0.0,0.0,0.0,0.0,1.367086,1.106808,0.0,0.741937,0.0,0.0
211,1,9,20,0.0,0.0,1.048739,0.0,0.48249,0.0,0.0,0.0,0.0,0.0,0.024507,0.0,0.384958,0.0,0.0,0.0
212,1,9,21,0.0,0.0,0.6489779999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07411,0.0,0.0,0.0
213,1,9,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335529,0.0,0.0,0.0
214,1,9,23,0.0,0.0,0.0,0.892184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,1,9,24,0.0,0.0,0.0,0.8377540000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.781411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.8008390000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1,10,7,0.0,0.0,0.0,0.0,0.0,0.240115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1,10,8,0.319671,0.0,0.0,0.0,0.0,0.7065170000000001,0.0,0.0,0.918532,0.529456,0.0,0.0,0.0,0.0,0.0,0.0
224,1,10,9,1.308396,0.0,0.0,0.0,0.0,0.0,0.0,0.196155,0.0,0.467315,0.0,0.0,0.0,0.0,0.933813,0.0
225,1,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056256
226,1,10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995097
227,1,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,10,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1,10,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490777,0.0,0.0
230,1,10,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38783,0.0,0.0,0.351867,0.0,0.0
231,1,10,16,0.0,0.5036649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468276,0.0,0.0,0.0,0.0,0.0
232,1,10,17,0.0,0.29138800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584770000000001,0.0,0.0,0.0,0.0
233,1,10,18,0.0,0.0,0.0,0.0,0.985597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,1,10,19,0.0,0.0,0.957163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965121,0.0,0.0,0.0
235,1,10,20,0.0,0.0,0.69652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560728,0.0,0.0,0.0
236,1,10,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1,10,22,0.0,0.0,0.0,1.021655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,1,10,23,0.0,0.0,0.0,0.400065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,1,10,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,1,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.17166800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1,11,4,0.0,0.0,0.0,0.0,0.0,0.0,1.078296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1,11,5,0.0,0.0,0.0,0.0,0.0,0.7869109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,1,11,6,0.0,0.0,0.0,0.0,0.0,0.4894439999999999,0.0,0.0,0.420987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1,11,7,0.124619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877270000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.07319099999999999
247,1,11,8,1.18108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128810000000001,0.0,0.0,0.0,0.0,0.0,1.179322
248,1,11,9,0.14358800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400774,0.0,0.0,0.0,0.0,0.0,0.580422
249,1,11,10,0.0,0.053962,0.0,0.0,0.0,0.0,0.0,0.908631,0.0,0.0,0.055307,0.054045,0.0,0.189565,0.405249,0.0
250,1,11,11,0.0,1.105108,0.0,0.0,1.013635,0.0,0.0,1.108678,0.0,0.0,1.12131,1.097647,0.0,1.139899,1.0415,0.0
251,1,11,12,0.0,1.102622,0.0,0.0,1.0684,0.0,0.0,0.17006500000000002,0.0,0.0,1.12032,1.105958,0.0,1.148081,0.626287,0.0
252,1,11,13,0.0,1.365422,0.0,0.0,0.827942,0.0,0.0,0.0,0.0,0.0,0.811116,1.298473,1.032533,0.861425,0.0,0.0
253,1,11,14,0.0,0.023391,0.777619,0.451768,0.0,0.443129,0.0,0.0,0.275778,0.0,0.0,0.0,1.268217,0.0,0.0,0.0
254,1,11,15,0.0,0.0,1.124283,1.048872,0.0,1.037513,0.0,0.0,0.977975,0.6667489999999999,0.0,0.0,0.68137,0.0,0.0,0.0
255,1,11,16,0.0,0.0,0.703804,0.940017,0.0,0.100276,0.0,0.0,0.226179,0.7470100000000001,0.0,0.0,0.0,0.0,0.0,0.0
256,1,11,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,1,11,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1,11,19,0.723779,0.0,0.0,0.0,0.0,0.0,0.7229800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701763
259,1,11,20,1.021503,0.0,0.0,0.0,0.0,0.0,1.046689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05504
260,1,11,21,0.8652690000000001,0.0,0.0,0.0,0.0,0.0,0.775463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262308
261,1,11,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,1,11,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,1,11,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,1,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,1,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.127572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,1,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,1,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088889,0.0
272,1,12,9,0.0,0.0,0.0,0.0,0.0,1.051408,0.0,0.0,1.1005200000000002,1.123122,1.145023,0.0,0.0,1.126559,1.075669,0.0
273,1,12,10,0.0,0.0,0.0,0.0,0.0,1.12647,0.0,0.0,1.171397,1.182714,1.147787,0.0,0.0,1.1441709999999998,1.170672,0.0
274,1,12,11,0.0,0.0,0.0,0.0,0.0,0.967797,0.0,0.0,0.958092,1.040936,1.38828,0.0,0.0,1.354991,0.778994,0.0
275,1,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123629,0.0,0.0,0.194212,0.0,0.0
276,1,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481669,0.0,0.0,0.0
277,1,12,14,0.0,0.975256,0.0,0.0,0.7749020000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.7861090000000001,1.0828,0.0,0.0,0.0
278,1,12,15,0.0,1.048748,0.0,0.0,0.940386,0.0,0.0,0.0,0.0,0.0,0.0,1.043925,1.197171,0.0,0.0,0.0
279,1,12,16,0.0,0.936008,0.0,0.0,1.00765,0.0,0.0,0.0,0.0,0.0,0.0,1.111167,0.205904,0.0,0.0,0.0
280,1,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,1,12,18,0.0,0.0,0.8221450000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1,12,19,0.0,0.0,1.027401,0.217427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,1,12,20,0.0,0.0,1.212512,1.009414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126298
284,1,12,21,0.0,0.0,0.067841,1.028646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078149
285,1,12,22,0.8381280000000001,0.0,0.0,0.8532850000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084257
286,1,12,23,1.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.367477
287,1,12,24,1.263957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074794
288,1,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,1,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.546705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,1,13,3,0.0,0.0,0.0,0.0,0.0,0.0,1.025255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,1,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.972155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,1,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429229,0.0,0.0,0.0,0.0,0.0
295,1,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212925,0.0,0.0,0.6188779999999999,0.0,0.0
296,1,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130706,0.885597,0.0,0.0,1.1650200000000002,0.0,0.0
297,1,13,10,0.0,0.0,0.0,0.0,0.0,0.948522,0.0,0.018087,0.828707,1.089718,0.0,0.0,0.0,1.278274,0.0,0.0
298,1,13,11,0.0,0.0,0.0,0.0,0.0,1.056528,0.0,1.057015,1.059286,1.108233,0.0,0.0,0.0,0.220496,0.331322,0.0
299,1,13,12,0.0,0.0,0.0,0.0,0.0,0.485102,0.0,1.004507,0.579741,0.234556,0.0,0.0,0.682134,0.0,0.978153,0.0
300,1,13,13,0.0,0.216711,0.0,0.0,0.0,0.0,0.0,1.042358,0.0,0.0,0.0,0.0,1.109742,0.0,0.7188439999999999,0.0
301,1,13,14,0.0,1.05377,0.0,0.0,0.0,0.0,0.0,0.097952,0.0,0.0,0.0,1.063197,1.1497620000000002,0.0,0.0,0.0
302,1,13,15,0.0,1.071706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071473,0.0,0.0,0.0,0.0
303,1,13,16,0.0,0.8338620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0786639999999998,0.0,0.0,0.0,0.0
304,1,13,17,0.0,0.0,0.0,0.0,0.809836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1,13,18,0.0,0.0,0.034243,0.0,0.970328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,1,13,19,0.0,0.0,1.070779,0.883841,1.050947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929901
307,1,13,20,0.0,0.0,1.076215,1.048625,0.6836810000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094185
308,1,13,21,0.0,0.0,1.186175,1.138335,0.0,0.0,0.0,0.0,0.0,0.0,0.5074770000000001,0.0,0.0,0.0,0.0,1.099037
309,1,13,22,0.536859,0.0,0.405253,0.4164600000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.131242,0.0,0.0,0.0,0.0,1.21418
310,1,13,23,1.065951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995206,0.0,0.0,0.0,0.0,0.340265
311,1,13,24,1.055879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,1,14,1,1.184051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.623767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,1,14,3,0.0,0.0,0.0,0.0,0.0,0.0,1.012495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,1,14,4,0.0,0.0,0.0,0.0,0.0,0.0,1.06372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,1,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.298524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,1,14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529969999999999,0.0,0.0
318,1,14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.205918,0.0,0.0
319,1,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684737,0.0,0.0
320,1,14,9,0.0,0.0,0.0,0.0,0.0,0.635925,0.0,0.0,0.6169680000000001,0.626487,0.0,0.0,0.608013,0.0,0.5287470000000001,0.0
321,1,14,10,0.0,0.0,0.0,0.0,0.0,1.0411700000000002,0.0,0.0,1.04386,1.059475,0.0,0.0,1.148258,0.0,1.010595,0.0
322,1,14,11,0.0,0.0,0.0,0.0,0.0,1.08079,0.0,0.0,1.0964459999999998,1.101882,0.0,0.0,1.140759,0.0,0.8445600000000001,0.0
323,1,14,12,0.0,0.0,0.0,0.0,0.0,0.124664,0.0,0.0,0.105119,0.147464,0.0,0.360833,0.995537,0.0,0.0,0.0
324,1,14,13,0.0,0.98605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136667,0.0,0.0,0.0,0.0
325,1,14,14,0.0,1.096975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125857,0.0,0.0,0.0,0.0
326,1,14,15,0.0,1.196611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073978,0.0,0.0,0.0,0.0
327,1,14,16,0.0,0.304183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,1,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,1,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,1,14,19,0.0,0.0,0.426049,0.0,0.619091,0.0,0.0,0.0,0.0,0.0,0.8628879999999999,0.0,0.0,0.0,0.0,0.939155
331,1,14,20,0.0,0.0,1.064655,1.045962,1.010387,0.0,0.0,0.0,0.0,0.0,1.162341,0.0,0.0,0.0,0.0,1.109734
332,1,14,21,0.0,0.0,0.947097,1.163489,0.747541,0.0,0.0,0.0,0.0,0.0,0.895114,0.0,0.0,0.0,0.0,0.487784
333,1,14,22,0.0,0.0,0.0,0.162406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,1,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,1,14,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993319999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1,15,2,0.475217,0.0,0.0,0.0,0.0,0.0,0.0,0.998928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,1,15,3,1.0287110000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.092079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,1,15,4,0.5684279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.08719199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1,15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1,15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1,15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854469,0.0,0.0,0.0
344,1,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492633,0.8936270000000001,0.0,0.0
345,1,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.445147,0.0,0.0,0.0,0.0,0.483808,0.0,1.157147,0.0,0.0
346,1,15,11,0.0,0.603237,0.0,0.0,0.0,0.0,0.97876,0.0,0.0,0.134274,0.0,0.526185,0.0,1.030669,0.0,0.0
347,1,15,12,0.0,0.299858,0.0,0.0,0.0,0.924464,0.553055,0.0,0.496053,1.039663,0.0,0.0,0.0,0.0,0.0,0.0
348,1,15,13,0.0,0.0,0.0,0.0,0.0,0.226862,0.0,0.0,0.616535,0.0,0.0,0.0,0.0,0.0,0.447079,0.0
349,1,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607495,0.0
350,1,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,1,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811192
352,1,15,17,0.0,0.0,0.20850900000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91518,0.0,0.0,0.0,0.0,0.0
353,1,15,18,0.0,0.0,0.584647,0.401022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,1,15,19,0.0,0.0,0.0,0.397083,0.787103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,1,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1,15,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,1,15,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,1,15,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1,15,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,1,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,1,16,2,1.048546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,1,16,3,0.119743,0.0,0.0,0.0,0.0,0.0,0.0,0.5433859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,1,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4148,0.0,0.0,0.0,0.0,0.14773499999999998,0.0,0.0,0.0
364,1,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545962,0.0,0.0,0.0
365,1,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
