hour_ending,cooling,poolpump,plugload,other,total,,,,,,
1845,0,112.43232,2011.403134,4693.273978,6817.109432,,,,,,
1846,0,80.746848,1930.657813,4504.868231,6516.272892,,,,,,
1847,0,56.21616,1337.937101,3121.853235,4516.006496,,,,,,
1848,0,62.348832,1001.51245,2336.862384,3400.723666,,,,,,
1849,0,66.43728,816.8882658,1906.07262,2789.398166,,,,,,
1850,0,51.1056,776.2892661,1811.341621,2638.736487,,,,,,
1851,0,64.393056,690.5025508,1611.172618,2366.068225,,,,,,
1852,0,73.592064,736.3557905,1718.163511,2528.111366,,,,,,
1853,0,72.569952,830.9825105,1938.959191,2842.511654,,,,,,
1854,0,97.10064,935.3882503,2182.572584,3215.061474,,,,,,
1855,0,178.8696,1228.979488,2867.618804,4275.467892,,,,,,
1856,0,234.063648,1143.810196,2668.890458,4046.764303,,,,,,
1857,0,286.19136,1128.11145,2632.260051,4046.562861,,,,,,
1858,0,393.51312,1139.009181,2657.688089,4190.21039,,,,,,
1859,0,474.259968,1028.973557,2400.9383,3904.171825,,,,,,
1860,0,513.100224,1133.007784,2643.68483,4289.792838,,,,,,
1861,0.459153007,477.326304,948.2127652,2212.496452,3638.494674,,,,,,
1862,22.28469375,458.928288,1033.185987,2410.767302,3925.16627,,,,,,
1863,118.0027216,414.977472,982.6057736,2292.746805,3808.332772,,,,,,
1864,168.4940322,346.495968,923.9481289,2155.878967,3594.817097,,,,,,
1865,173.6595035,288.235584,956.806813,2232.54923,3651.251131,,,,,,
1866,168.4940322,201.356064,1287.898909,3005.097455,4662.846461,,,,,,
1867,59.07661148,153.3168,1731.117355,4039.273827,5982.784594,,,,,,
1868,0,140.029344,2124.828325,4957.932759,7222.790429,,,,,,
1869,0,112.43232,2041.710145,4763.990338,6918.132803,,,,,,
1870,0,80.746848,1895.858742,4423.670399,6400.275989,,,,,,
1871,0,56.21616,1400.968147,3268.925676,4726.109983,,,,,,
1872,0,62.348832,1285.590711,2999.71166,4347.651203,,,,,,
1873,0,66.43728,992.1527031,2315.022974,3373.612957,,,,,,
1874,0,51.1056,765.2150032,1785.501674,2601.822277,,,,,,
1875,0,64.393056,734.4521153,1713.721602,2512.566774,,,,,,
1876,0,73.592064,729.3758322,1701.876942,2504.844838,,,,,,
1877,0,72.569952,785.2652942,1832.285687,2690.120933,,,,,,
1878,0,97.10064,798.5135839,1863.198362,2758.812586,,,,,,
1879,0,178.8696,1183.967318,2762.590408,4125.427325,,,,,,
1880,0,234.063648,1277.814317,2981.56674,4493.444705,,,,,,
1881,0,286.19136,1374.595636,3207.389816,4868.176812,,,,,,
1882,0,393.51312,1089.670226,2542.563862,4025.747208,,,,,,
1883,0,474.259968,992.0643804,2314.816888,3781.141236,,,,,,
1884,54.03679619,513.100224,1235.534614,2882.9141,4685.585735,,,,,,
1885,168.9868092,477.326304,875.2606307,2042.274805,3563.848549,,,,,,
1886,313.5825988,458.928288,835.5111471,1949.52601,3557.548044,,,,,,
1887,363.7627582,414.977472,723.9202615,1689.147277,3191.807768,,,,,,
1888,445.0150632,346.495968,842.5729937,1966.003652,3600.087677,,,,,,
1889,375.1267951,288.235584,839.1020149,1957.904701,3460.369095,,,,,,
1890,298.7926779,201.356064,1395.364597,3255.850727,5151.364066,,,,,,
1891,193.1170529,153.3168,1420.216986,3313.839634,5080.490473,,,,,,
1892,7.675201136,140.029344,1711.613882,3993.765725,5853.084153,,,,,,
1893,0,112.43232,1887.511034,4404.192414,6404.135768,,,,,,
1894,0,80.746848,1691.042793,3945.766517,5717.556158,,,,,,
1895,0,56.21616,1375.712381,3209.995557,4641.924098,,,,,,
1896,0,62.348832,1007.263614,2350.281765,3419.89421,,,,,,
1897,0,66.43728,881.9338228,2057.845586,3006.216689,,,,,,
1898,0,51.1056,715.6653567,1669.885832,2436.656789,,,,,,
1899,0,64.393056,678.5016556,1583.17053,2326.065241,,,,,,
1900,0,73.592064,671.360594,1566.508053,2311.460711,,,,,,
1901,0,72.569952,837.0106564,1953.024865,2862.605473,,,,,,
1902,0,97.10064,759.1820726,1771.424836,2627.707549,,,,,,
1903,0,178.8696,1033.374465,2411.207084,3623.451149,,,,,,
1904,0,234.063648,1241.015937,2895.703852,4370.783436,,,,,,
1905,0,286.19136,1335.520963,3116.215579,4737.927902,,,,,,
1906,0,393.51312,1032.23917,2408.558062,3834.310352,,,,,,
1907,7.675201136,474.259968,1053.434078,2458.012848,3993.382095,,,,,,
1908,145.3068053,513.100224,792.8889644,1850.07425,3301.370244,,,,,,
1909,329.2114943,477.326304,895.6338228,2089.812253,3791.983874,,,,,,
1910,371.7995305,458.928288,989.8103247,2309.557424,4130.095568,,,,,,
1911,597.8839131,414.977472,1125.076474,2625.17844,4763.116299,,,,,,
1912,623.483288,346.495968,801.1220065,1869.284682,3640.385944,,,,,,
1913,492.1830634,288.235584,969.3857766,2261.900145,4011.704569,,,,,,
1914,368.3349162,201.356064,1046.23599,2441.217309,4057.144279,,,,,,
1915,115.9620129,153.3168,1397.912143,3261.795001,4928.985957,,,,,,
1916,113.1757103,140.029344,1685.335325,3932.449092,5870.989471,,,,,,
1917,24.94440369,112.43232,2113.789581,4932.175689,7183.341994,,,,,,
1918,7.675201136,80.746848,1678.069941,3915.496529,5681.98852,,,,,,
1919,0,56.21616,1524.039014,3556.091033,5136.346207,,,,,,
1920,0,62.348832,1249.935513,2916.516197,4228.800542,,,,,,
1921,0,66.43728,912.7846343,2129.830813,3109.052728,,,,,,
1922,0,51.1056,859.9782616,2006.615944,2917.699805,,,,,,
1923,0,64.393056,726.6009212,1695.402149,2486.396127,,,,,,
1924,0,73.592064,706.9956483,1649.656513,2430.244225,,,,,,
1925,0,72.569952,849.2281015,1981.532237,2903.33029,,,,,,
1926,0,97.10064,831.6960842,1940.624197,2869.420921,,,,,,
1927,0,178.8696,781.9650272,1824.585063,2785.419691,,,,,,
1928,0,234.063648,1062.533466,2479.244755,3775.84187,,,,,,
1929,0,286.19136,1194.416018,2786.97071,4267.578088,,,,,,
1930,0,393.51312,1153.42152,2691.31688,4238.251519,,,,,,
1931,0,474.259968,1297.545145,3027.605338,4799.410451,,,,,,
1932,7.675201136,513.100224,1601.920187,3737.813769,5860.509381,,,,,,
1933,0,477.326304,1341.618851,3130.443986,4949.389141,,,,,,
1934,0,458.928288,1066.893953,2489.419223,4015.241464,,,,,,
1935,0,414.977472,1398.333112,3262.77726,5076.087844,,,,,,
1936,0,346.495968,1136.996124,2652.990956,4136.483049,,,,,,
1937,0,288.235584,882.7249738,2059.691605,3230.652163,,,,,,
1938,0,201.356064,1449.962296,3383.245356,5034.563716,,,,,,
1939,0,153.3168,1827.020605,4263.048079,6243.385484,,,,,,
1940,0,140.029344,1653.56514,3858.318661,5651.913145,,,,,,
1941,0,112.43232,1739.696167,4059.291055,5911.419542,,,,,,
1942,0,80.746848,1694.376747,3953.545744,5728.66934,,,,,,
1943,0,56.21616,1484.64707,3464.176497,5005.039728,,,,,,
1944,0,62.348832,1296.86138,3026.009887,4385.220099,,,,,,
1945,0,66.43728,1090.808824,2545.22059,3702.466694,,,,,,
1946,0,51.1056,909.2962501,2121.69125,3082.0931,,,,,,
1947,0,64.393056,888.263001,2072.613669,3025.269726,,,,,,
1948,0,73.592064,851.6459682,1987.173926,2912.411958,,,,,,
1949,0,72.569952,747.1424337,1743.332345,2563.044731,,,,,,
1950,0,97.10064,696.3674836,1624.857462,2418.325585,,,,,,
1951,0,178.8696,867.2907372,2023.678387,3069.838724,,,,,,
1952,0,234.063648,1104.030477,2576.071113,3914.165238,,,,,,
1953,0,286.19136,1505.14503,3512.005069,5303.341459,,,,,,
1954,0,393.51312,1625.968728,3793.927033,5813.408881,,,,,,
1955,0,474.259968,1454.674616,3394.24077,5323.175354,,,,,,
1956,0,513.100224,1403.562174,3274.978405,5191.640803,,,,,,
1957,0,477.326304,1226.796067,2862.524156,4566.646527,,,,,,
1958,0,458.928288,1104.196804,2576.45921,4139.584302,,,,,,
1959,0.459153007,414.977472,855.4828432,1996.126634,3267.046102,,,,,,
1960,0.459153007,346.495968,1064.263347,2483.281142,3894.49961,,,,,,
1961,0,288.235584,907.3951863,2117.255435,3312.886205,,,,,,
1962,0,201.356064,1193.158507,2784.036516,4178.551086,,,,,,
1963,0,153.3168,1459.138253,3404.655924,5017.110977,,,,,,
1964,0,140.029344,1564.924985,3651.491633,5356.445962,,,,,,
1965,0,112.43232,2164.497028,5050.493066,7327.422415,,,,,,
1966,0,80.746848,2132.265802,4975.286871,7188.29952,,,,,,
1967,0,56.21616,1676.600961,3912.068908,5644.886029,,,,,,
1968,0,62.348832,1273.685501,2971.932836,4307.967169,,,,,,
1969,0,66.43728,1004.81332,2344.564414,3415.815014,,,,,,
1970,0,51.1056,806.3645267,1881.517229,2738.987356,,,,,,
1971,0,64.393056,772.4641828,1802.416426,2639.273665,,,,,,
1972,0,73.592064,706.4718996,1648.434432,2428.498396,,,,,,
1973,0,72.569952,773.7982198,1805.52918,2651.897351,,,,,,
1974,0,97.10064,811.6022648,1893.738618,2802.441523,,,,,,
1975,0,178.8696,811.390638,1893.244822,2883.50506,,,,,,
1976,0,234.063648,1144.344017,2670.13604,4048.543705,,,,,,
1977,0,286.19136,1135.660482,2649.874457,4071.726299,,,,,,
1978,0,393.51312,1199.359927,2798.506497,4391.379544,,,,,,
1979,0,474.259968,1513.498021,3531.495383,5519.253373,,,,,,
1980,0,513.100224,1340.059681,3126.805922,4979.965827,,,,,,
1981,0,477.326304,1296.758973,3025.770937,4799.856214,,,,,,
1982,7.675201136,458.928288,861.0875345,2009.204247,3336.895271,,,,,,
1983,8.134354143,414.977472,817.2052251,1906.812192,3147.129243,,,,,,
1984,13.29982548,346.495968,866.5481605,2021.945708,3248.289662,,,,,,
