hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
4951,0,0,0,1.123056,0,1.19076,1.163092,0.75,0.3,0,0,0.3,0,0,1.845855,0,,
4952,0,0,0,0,0,0,0,1.734751,2.105931,0,0,2.101282,0,1.275,0,0,,
4953,1.65,0,0,0,0,0,0,0,0,0,2.681697,0,1.2,1.462249,0,0,,
4954,0.566183,0,0,0,0,0,0,0,0,0,0,0,1.539675,0,0,0,,
4955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4956,0,0,0,0,2.213889,0,0,0,0,0,0,0,0,0,0,0,,
4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4959,0,0,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4960,0,0,0.323734,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4963,0,2.301351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.303073,,
4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4969,2.294581,0,0,2.96163,0,2.873458,2.940995,0,0,2.960402,0,0,0,0,0,0,,
4970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4977,0,0,0,0,2.404009,0,0,2.475,1.2,0,0,1.425,0,0,0,0,,
4978,0,2.645978,3.120443,0,0,0,0,1.22836,2.312184,0,0,2.093436,0,2.740655,0,2.694902,,
4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4983,1.125,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,,
4984,1.046971,0,0,0,0,0,0,0,0,0,2.092595,0,0,0,0,0,,
4985,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,,
4986,0,0,0,0,0,0,0,0,0,0,0,0,2.204863,0,0,0,,
4987,0,0,0,1.35,0,0,1.275,0,0,0,0,0,0,0,0,0,,
4988,0,0,0,0.953393,0.975,0,0.997537,0,0,0,0,0,0,0,0,0,,
4989,0,0,0,0,1.067951,2.85,0,0,0,2.1,0,0,0,0,2.1,0,,
4990,0,0,0,0,0,0.105526,0,0,0,0.575868,0,0,0,0,0.92258,0,,
4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5001,0.825,0.75,0.825,0,0.525,0,0,0.525,0,0,0,0,0,0,0,0.675,,
5002,2.133899,2.07899,2.135018,0,1.744804,0,0,1.996585,2.518518,0,0,2.025,0,0,0,2.094377,,
5003,0,0,0,2.973439,0,0,2.958806,0,0,0,0,0.548149,0,2.906011,0,0,,
5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5005,0,0,0,0,0,2.383544,0,0,0,0,2.475,0,0,0,0,0,,
5006,0,0,0,0,0,0,0,0,0,0,0.325204,0,0,0,0,0,,
5007,3.286017,2.496287,2.650634,0.675,2.737957,0.675,0.675,0.825,0.75,3.194686,0,0.75,3.368166,0,0,2.496688,,
5008,1.34168,0,0,2.075146,0,1.742046,2.050371,2.576826,2.507153,0,0,2.399549,0,0,0,0,,
5009,0,0.375,0.45,0,1.2,0,0,0,0,0,0,0,0,0.6,0,0,,
5010,0,2.146129,2.186296,0,1.198291,0,0,0,0,1.125,2.851013,0,0,2.500196,3.058952,2.498035,,
5011,0,0,0,0,0,0,0,0,0,1.203923,0,0,0,0,0,0,,
5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5013,2.156423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5014,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0,0,0,,
5015,0,0,0,0.975,0,0.675,0.9,0,0,0,0,0,1.969471,0,0,0,,
5016,0,0,0,2.04249,2.522152,2.270381,2.104474,2.849586,2.776206,0,0,2.77388,0,0,0,0,,
5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5024,2.85,2.925,3,0,1.929138,0,0,0,0,2.7,0,0,0,2.55,0,2.925,,
5025,0.788837,0.81924,0.921149,0,0,0,0,0,0,0.293559,0,0,0,0.241376,0,0.734447,,
5026,1.761853,0,0,3.045412,0,2.94315,3.020354,2.78392,2.691691,0,3.605116,2.690734,2.782815,0,0,0,,
5027,0,1.902149,1.992867,0,1.982519,0,0,0,0,0,0,0,0,0,0,0,,
5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5033,0.675,0.375,0.45,0.45,0.525,0.375,0.45,0.375,0.3,0.825,0,0.3,0,0.525,0.825,1.125,,
5034,4.5,3.85944,4.021678,3.91417,4.176055,3.853697,3.881952,3.668755,3.63119,3.872715,3.224805,3.624958,3.212869,3.672576,3.096481,4.473778,,
5035,0.284183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5038,2.267243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5041,0,0,0,0,2.158221,0,0,0,0,0,0,0,0,0,0,0,,
5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5047,0,0,2.326244,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5049,3.074424,3.9,2.406568,3.75,2.732585,3.675,3.675,3.6,3.525,3.45,3.144562,3.525,3.123337,3.217521,0,3.75,,
5050,0,0.821371,0,0.747468,0,0.697243,0.790578,0.590992,0.558824,0.205721,0,0.55504,0,0,0,0.865417,,
5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5073,2.515274,0,0,0,2.312525,0,0,0,0,0,0,0,0,0,3.018173,0,,
5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5077,0,0,2.290398,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5086,0,2.847624,0,1.875,0,1.8,1.875,0.9,0,0.975,0,0,0,0,0,2.789426,,
5087,0,0,0,0.872819,0,0.89511,0.866759,1.714173,0,1.738789,0,0,0,0,0,0,,
5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5089,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,,
5090,0,0,0,0,0,0,0,0,0.171018,0,0,0,0,0,0,0,,
5091,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,,
5092,3.315614,0,3.013052,0,3.153766,0,0,0,0,0,3.561157,3.746952,3.45637,3.545088,0,0,,
5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5097,0,2.157953,0,1.05,0,0.975,1.05,0.9,0.825,0,0,0,0,0,0,1.05,,
5098,1.875,1.575,1.725,1.587576,1.725,1.590345,1.578886,1.561761,1.541955,2.4,0,1.5,0,0,0,1.717795,,
5099,1.724422,1.121384,1.388908,0,1.491309,0,0,0,0,1.557545,0,1.23726,0,0,0,0,,
5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.112513,,
5102,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,,
5103,0,0,0,1.298276,0,0,1.65,0,0,0,0,0,0,0,0,0,,
5104,0,0,0,0,0,0,0.532853,0,0,0,0,0,0,0,0,0,,
5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5106,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,,
5107,0,0,0,0,0,1.633509,0,0.9,0.675,0,0,0,0.6,0,0.675,0,,
5108,3.075,3,3,2.85,3,2.775,2.775,4.5,4.5,2.7,3.825,2.775,4.5,4.125,4.197681,2.85,,
5109,4.5,3.760183,4.087023,3.34836,4.329762,3.184702,3.37862,2.132285,2.01531,2.809038,2.988624,2.962992,1.030008,2.548456,0,3.620015,,
5110,0.438169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5125,3,3,3,3,3,2.925,3,2.925,2.925,2.925,1.575,2.925,2.85,2.475,0,3,,
5126,3.138393,2.32559,2.516581,2.050406,2.667634,1.988848,1.992479,1.524201,1.442255,1.232721,2.209667,1.392416,0.957192,1.18691,0,2.181097,,
5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.914768,0,,
5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5142,1.2,0,1.05,0,1.05,0,0,0,0,0,0,0,0,0,0,0,,
5143,1.295803,0,1.188376,0,1.244386,0,0,0,0,0,0,0,0,0,0,0,,
5144,0,2.025,0,1.875,0,1.8,1.8,1.875,1.725,0,0,1.725,0,0,0,1.95,,
5145,0,0.93521,0,0.925483,0,0.941606,0.977565,0.999489,1.080741,2.701315,0,1.071103,0,0,0,0.928969,,
5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5154,2.36578,0,0,0,2.191308,0,0,0,0,0,2.7,0,2.775,3.204432,0,0,,
5155,0,0,2.348775,0,0,0,0,0,0,0,0.285176,0,0.357789,0,0,0,,
5156,0,1.875,0,1.275,0,0,0.375,0,0,0,0,0,0,0,0,1.8,,
5157,0,0.674228,0,1.14785,0,2.36904,2.023926,0,0,0,0,0,0,0,0,0.688582,,
5158,1.725,0.975,1.5,0.9,1.65,0.825,0.825,1.8,1.725,1.725,0.825,1.725,0.75,0.825,1.5,0.9,,
5159,2.886232,1.645767,2.502516,1.544549,2.654527,1.53951,1.588327,2.46864,2.431609,2.330618,2.019386,2.441698,2.045525,2.039514,1.825896,1.642082,,
5160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5168,2.073184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5169,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,,
5170,1.733362,3.186931,3.299775,2.989397,0.013666,2.904208,2.954153,2.769255,2.689589,2.563147,0,2.694754,0,0,0,3.113642,,
5171,0,0,0,0,1.982289,0,0,0,0,0,1.2,0,0,2.553633,0,0,,
5172,0,0,0,0,0,0,0,0,0,0,1.328907,0,0,0,0,0,,
5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5177,0.675,0.525,0.6,0.45,0.45,0.45,0.45,0.3,0.3,0.225,0,0.3,1.125,0,0.075,0.525,,
5178,4.5,4.055835,4.211138,3.888643,4.160951,3.779243,3.843959,3.716131,3.610246,3.51792,3.193005,3.617619,3.817402,3.207748,3.349155,3.958381,,
5179,0.275768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5182,2.26333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5186,0,0,0,0,2.165241,0,0,0,0,0,0,0,0,0,0,0,,
5187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5192,2.603423,4.024136,4.125,3.81648,2.285371,3.730229,3.772909,3.538809,3.447038,3.312433,3.020501,3.459071,2.957742,3.023792,0,3.954321,,
5193,0,0,0.094557,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5207,2.101195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5215,0,2.76036,2.920329,2.695462,2.984305,2.640137,2.668231,1.575,0.75,0,0,0.75,0,0,3.134958,2.738467,,
5216,2.679744,0,0,0,0,0,0,1.752491,2.512754,3.281155,1.8,2.543364,0,1.875,0,0,,
5217,0,0,0,0,0,0,0,0,0,0,1.13432,0,2.85,1.057531,0,0,,
5218,3.3,3.45,3.525,3.45,3.525,3.45,3.45,3.075,2.85,2.475,0,2.99827,0.075806,0,0,3.45,,
5219,2.287438,1.044989,1.19934,0.82729,1.302099,0.809384,0.799964,0.005078,0.109349,0.256537,1.875,0,1.8,1.875,1.65,0.980878,,
5220,0.411199,0,1.125,0,1.425,0,0,0,0,0,1.530813,0,1.50387,1.535013,1.446068,0,,
5221,0,0,0.762009,0,0.515638,0,0,0,0,0,0,0,0,0,0,0,,
5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5224,0,1.925599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5225,0.15,0,0,0.375,0.075,0.45,0.375,0.3,0.3,0.225,0,0.3,0,0,0,0.45,,
5226,3.663277,2.869909,3.150558,4.127751,3.180054,4.007864,4.09535,3.83107,3.70612,3.563696,0,3.741608,0,0,0,4.232795,,
5227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5228,0,0,0,0,0,0,0,0,0,0,1.575,0,1.05,2.513314,0,0,,
5229,1.95,1.875,1.875,1.425,1.875,0.075,0.075,0.075,0,0,1.751569,0,2.329323,0,0,1.8,,
5230,4.5,4.014026,4.183504,4.020171,4.353672,4.5,4.5,4.5,4.5,4.5,3,4.5,2.925,4.125,4.064398,3.885842,,
5231,1.082943,0,0,0,0,1.363451,1.452648,1.068731,1.113695,1.158073,1.035802,1.108962,1.021742,0.07341,0,0,,
5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5238,1.125,1.2,1.275,1.125,1.275,0,0,0,0,0,0,0,0,0,0,1.2,,
5239,1.081029,1.37082,1.34988,1.294742,1.441398,0,0,0,0,0,0,0,0,0,0,1.317883,,
5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5241,0,0,0,0,0,2.484154,2.512233,2.350119,0,0,0,0,0,0,0,0,,
5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5243,0,0,0,0,0,0,0,0,0.225,0,0,0.45,0,0,0,0,,
5244,0,0,0,0,0,0,0,0,2.231803,0,0,2.021018,0,0,0,0,,
5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5247,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,,
5248,0,0,0,0,0,0,0,0,0,0.630419,0,0,0,0.675,0,0,,
5249,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2192,0,0,,
5250,2.315568,0,0,0,0,0,0,0,0,0,2.625,0,0,0,0,0,,
5251,0,0,2.26831,0,2.332926,0,0,0,0,0,0.1986,0,2.4,0,0,0,,
5252,0,3.216016,0,3.10304,0,0.3,1.275,0,0,0,0,0,0.516402,0,0,3.183021,,
5253,0,0,0,0,0,2.108083,1.149532,0,0,0,0,0,0,0,2.87252,0,,
5254,1.725,0.975,1.5,0.9,1.5,0.75,0.825,1.8,1.65,1.5,0.75,1.65,0,1.05,0,0.9,,
5255,2.860764,1.639454,2.337913,1.526256,2.51083,1.529135,1.492767,2.427135,2.353032,2.287142,2.023522,2.344805,0,2.155605,0,1.629826,,
5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5266,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,,
5267,3.893608,3.246566,3.372651,3.016624,3.483126,2.999389,3.008314,2.823293,2.71953,2.605579,0,2.729658,2.215674,0,0,2.985306,,
5268,0,0,0,0,0,0,0,0,0,0,2.891193,0,0,2.886867,3.021728,0,,
5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5275,3.15,2.94024,3.074736,2.778741,3.075,2.780931,2.780495,2.622536,2.530985,0,0,2.534425,0,0,0,2.811618,,
5276,0.285252,0,0,0,0.095843,0,0,0,0,0,0,0,0,0,0,0,,
5277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
5278,2.129895,0,0,0,1.934696,0,0,0,0,3.225,0,0,2.85,0,0,0,,
